"","delta","TWFE","TWFE (drops)","Callaway-Sant'Anna","name","se"
"1458",-0.02,-0.0149161194378044,-0.0138237682562985,-0.0380053664558206,"TWFE (drops) Clustered SE",0.00537314935740905
"1459",-0.02,-0.0149161194378044,-0.0138237682562985,-0.0380053664558206,"TWFE (drops) Robust SE",0.00612185726595206
"1460",-0.02,-0.0149161194378044,-0.0138237682562985,-0.0380053664558206,"Callaway-Sant'Anna SE",0.0124068040411276
"1461",-0.02,-0.0133223514646373,-0.00711450443531416,-0.00901804973233572,"TWFE Clustered SE",0.00504447640228535
"1462",-0.02,-0.0133223514646373,-0.00711450443531416,-0.00901804973233572,"TWFE Robust SE",0.0041832458408729
"1463",-0.02,-0.0133223514646373,-0.00711450443531416,-0.00901804973233572,"TWFE (drops) Clustered SE",0.00706685320819451
"1464",-0.02,-0.0133223514646373,-0.00711450443531416,-0.00901804973233572,"TWFE (drops) Robust SE",0.00611173488628877
"1465",-0.02,-0.0133223514646373,-0.00711450443531416,-0.00901804973233572,"Callaway-Sant'Anna SE",0.0120833673746195
"1466",-0.02,-0.0210732972266503,-0.00974188371665127,-0.0319704319198296,"TWFE Clustered SE",0.00380112283520355
"1467",-0.02,-0.0210732972266503,-0.00974188371665127,-0.0319704319198296,"TWFE Robust SE",0.0041767024987084
"1468",-0.02,-0.0210732972266503,-0.00974188371665127,-0.0319704319198296,"TWFE (drops) Clustered SE",0.0045809020208572
"1469",-0.02,-0.0210732972266503,-0.00974188371665127,-0.0319704319198296,"TWFE (drops) Robust SE",0.00613125552470041
"1470",-0.02,-0.0210732972266503,-0.00974188371665127,-0.0319704319198296,"Callaway-Sant'Anna SE",0.0124130260254477
"1471",-0.02,-0.00272565168594768,0.00101459504120078,0.00721251316468229,"TWFE Clustered SE",0.00480005284800702
"1472",-0.02,-0.00272565168594768,0.00101459504120078,0.00721251316468229,"TWFE Robust SE",0.00419821147059748
"1473",-0.02,-0.00272565168594768,0.00101459504120078,0.00721251316468229,"TWFE (drops) Clustered SE",0.00758040463684651
"1474",-0.02,-0.00272565168594768,0.00101459504120078,0.00721251316468229,"TWFE (drops) Robust SE",0.00612103832593101
"1475",-0.02,-0.00272565168594768,0.00101459504120078,0.00721251316468229,"Callaway-Sant'Anna SE",0.0120617782327979
"1476",-0.02,-0.0209521772821586,-0.0233850004640301,-0.0305317696376354,"TWFE Clustered SE",0.00388500016178247
"1477",-0.02,-0.0209521772821586,-0.0233850004640301,-0.0305317696376354,"TWFE Robust SE",0.00419406722479558
"1478",-0.02,-0.0209521772821586,-0.0233850004640301,-0.0305317696376354,"TWFE (drops) Clustered SE",0.00478921833074118
"1479",-0.02,-0.0209521772821586,-0.0233850004640301,-0.0305317696376354,"TWFE (drops) Robust SE",0.00612137090938674
"1480",-0.02,-0.0209521772821586,-0.0233850004640301,-0.0305317696376354,"Callaway-Sant'Anna SE",0.0121539120660341
"1481",-0.02,-0.0154259540386018,-0.0192106569350527,-0.00562862703837315,"TWFE Clustered SE",0.00355876631576647
"1482",-0.02,-0.0154259540386018,-0.0192106569350527,-0.00562862703837315,"TWFE Robust SE",0.00418742337181793
"1483",-0.02,-0.0154259540386018,-0.0192106569350527,-0.00562862703837315,"TWFE (drops) Clustered SE",0.00531767452138614
"1484",-0.02,-0.0154259540386018,-0.0192106569350527,-0.00562862703837315,"TWFE (drops) Robust SE",0.00612154202834837
"1485",-0.02,-0.0154259540386018,-0.0192106569350527,-0.00562862703837315,"Callaway-Sant'Anna SE",0.0120534690038316
"1486",-0.02,-0.0217390182251098,-0.0186337269108665,-0.0204869820931776,"TWFE Clustered SE",0.0049645690095583
"1487",-0.02,-0.0217390182251098,-0.0186337269108665,-0.0204869820931776,"TWFE Robust SE",0.00418271904493454
"1488",-0.02,-0.0217390182251098,-0.0186337269108665,-0.0204869820931776,"TWFE (drops) Clustered SE",0.00647605352267775
"1489",-0.02,-0.0217390182251098,-0.0186337269108665,-0.0204869820931776,"TWFE (drops) Robust SE",0.00611849908440131
"1490",-0.02,-0.0217390182251098,-0.0186337269108665,-0.0204869820931776,"Callaway-Sant'Anna SE",0.012284578835606
"1491",-0.02,-0.0142478110957598,-0.0249035146292737,-0.0109590377559234,"TWFE Clustered SE",0.00429609164198737
"1492",-0.02,-0.0142478110957598,-0.0249035146292737,-0.0109590377559234,"TWFE Robust SE",0.00418648405687714
"1493",-0.02,-0.0142478110957598,-0.0249035146292737,-0.0109590377559234,"TWFE (drops) Clustered SE",0.00700378140272395
"1494",-0.02,-0.0142478110957598,-0.0249035146292737,-0.0109590377559234,"TWFE (drops) Robust SE",0.00610127809272099
"1495",-0.02,-0.0142478110957598,-0.0249035146292737,-0.0109590377559234,"Callaway-Sant'Anna SE",0.012116903236699
"1496",-0.02,-0.0226504820330428,-0.0257435466754798,0.000790598956175101,"TWFE Clustered SE",0.00412359132629025
"1497",-0.02,-0.0226504820330428,-0.0257435466754798,0.000790598956175101,"TWFE Robust SE",0.00417919450131417
"1498",-0.02,-0.0226504820330428,-0.0257435466754798,0.000790598956175101,"TWFE (drops) Clustered SE",0.00579009425559311
"1499",-0.02,-0.0226504820330428,-0.0257435466754798,0.000790598956175101,"TWFE (drops) Robust SE",0.00609283486340675
"1500",-0.02,-0.0226504820330428,-0.0257435466754798,0.000790598956175101,"Callaway-Sant'Anna SE",0.0120026175431287
"1501",-0.0175,-0.0184838478562032,-0.0144084296501755,-0.0128676501390746,"TWFE Clustered SE",0.00358888841677322
"1502",-0.0175,-0.0184838478562032,-0.0144084296501755,-0.0128676501390746,"TWFE Robust SE",0.00424069732616799
"1503",-0.0175,-0.0184838478562032,-0.0144084296501755,-0.0128676501390746,"TWFE (drops) Clustered SE",0.00598338012479735
"1504",-0.0175,-0.0184838478562032,-0.0144084296501755,-0.0128676501390746,"TWFE (drops) Robust SE",0.00643712221591164
"1505",-0.0175,-0.0184838478562032,-0.0144084296501755,-0.0128676501390746,"Callaway-Sant'Anna SE",0.0120741814619288
"1506",-0.0175,-0.0263682541535524,-0.0256401642916508,-0.0325835466786909,"TWFE Clustered SE",0.00396416057784117
"1507",-0.0175,-0.0263682541535524,-0.0256401642916508,-0.0325835466786909,"TWFE Robust SE",0.00423414276853112
"1508",-0.0175,-0.0263682541535524,-0.0256401642916508,-0.0325835466786909,"TWFE (drops) Clustered SE",0.0065043568225304
"1509",-0.0175,-0.0263682541535524,-0.0256401642916508,-0.0325835466786909,"TWFE (drops) Robust SE",0.00643088443395571
"1510",-0.0175,-0.0263682541535524,-0.0256401642916508,-0.0325835466786909,"Callaway-Sant'Anna SE",0.012235548861614
"1511",-0.0175,-0.0220630034083198,-0.0290224016827224,-0.0298188623758644,"TWFE Clustered SE",0.00405488806909221
"1512",-0.0175,-0.0220630034083198,-0.0290224016827224,-0.0298188623758644,"TWFE Robust SE",0.00424439894952924
"1513",-0.0175,-0.0220630034083198,-0.0290224016827224,-0.0298188623758644,"TWFE (drops) Clustered SE",0.00568058963937073
"1514",-0.0175,-0.0220630034083198,-0.0290224016827224,-0.0298188623758644,"TWFE (drops) Robust SE",0.00643057820871579
"1515",-0.0175,-0.0220630034083198,-0.0290224016827224,-0.0298188623758644,"Callaway-Sant'Anna SE",0.0120415473713636
"1516",-0.0175,-0.0209257468521296,-0.0213509322507388,-0.0433538188192999,"TWFE Clustered SE",0.00372711639515948
"1517",-0.0175,-0.0209257468521296,-0.0213509322507388,-0.0433538188192999,"TWFE Robust SE",0.00423586935214117
"1518",-0.0175,-0.0209257468521296,-0.0213509322507388,-0.0433538188192999,"TWFE (drops) Clustered SE",0.00520963389310855
"1519",-0.0175,-0.0209257468521296,-0.0213509322507388,-0.0433538188192999,"TWFE (drops) Robust SE",0.00644081722092777
"1520",-0.0175,-0.0209257468521296,-0.0213509322507388,-0.0433538188192999,"Callaway-Sant'Anna SE",0.0121014807523291
"1521",-0.0175,-0.0175175640267008,-0.0224568474930141,-0.0219769055811798,"TWFE Clustered SE",0.00433321044228438
"1522",-0.0175,-0.0175175640267008,-0.0224568474930141,-0.0219769055811798,"TWFE Robust SE",0.0042532877020066
"1523",-0.0175,-0.0175175640267008,-0.0224568474930141,-0.0219769055811798,"TWFE (drops) Clustered SE",0.00743745097295786
"1524",-0.0175,-0.0175175640267008,-0.0224568474930141,-0.0219769055811798,"TWFE (drops) Robust SE",0.00644025155610242
"1525",-0.0175,-0.0175175640267008,-0.0224568474930141,-0.0219769055811798,"Callaway-Sant'Anna SE",0.0118679549321915
"1526",-0.0175,-0.0205602887141843,-0.0190838452105822,-0.0204969168661241,"TWFE Clustered SE",0.00330849128377229
"1527",-0.0175,-0.0205602887141843,-0.0190838452105822,-0.0204969168661241,"TWFE Robust SE",0.00422831385251481
"1528",-0.0175,-0.0205602887141843,-0.0190838452105822,-0.0204969168661241,"TWFE (drops) Clustered SE",0.00675476658151443
"1529",-0.0175,-0.0205602887141843,-0.0190838452105822,-0.0204969168661241,"TWFE (drops) Robust SE",0.006395444092523
"1530",-0.0175,-0.0205602887141843,-0.0190838452105822,-0.0204969168661241,"Callaway-Sant'Anna SE",0.0120588985222142
"1531",-0.0175,-0.0111942946781593,-0.00602482984526175,-0.00571519910959212,"TWFE Clustered SE",0.002536866903206
"1532",-0.0175,-0.0111942946781593,-0.00602482984526175,-0.00571519910959212,"TWFE Robust SE",0.00424775605428039
"1533",-0.0175,-0.0111942946781593,-0.00602482984526175,-0.00571519910959212,"TWFE (drops) Clustered SE",0.00427222641778086
"1534",-0.0175,-0.0111942946781593,-0.00602482984526175,-0.00571519910959212,"TWFE (drops) Robust SE",0.00643977257977084
"1535",-0.0175,-0.0111942946781593,-0.00602482984526175,-0.00571519910959212,"Callaway-Sant'Anna SE",0.0119347641863555
"1536",-0.0175,-0.023308612908793,-0.0152778048397945,-0.0117027081461597,"TWFE Clustered SE",0.00447846670426805
"1537",-0.0175,-0.023308612908793,-0.0152778048397945,-0.0117027081461597,"TWFE Robust SE",0.00423927658586495
"1538",-0.0175,-0.023308612908793,-0.0152778048397945,-0.0117027081461597,"TWFE (drops) Clustered SE",0.00545207287522536
"1539",-0.0175,-0.023308612908793,-0.0152778048397945,-0.0117027081461597,"TWFE (drops) Robust SE",0.00645959171238848
"1540",-0.0175,-0.023308612908793,-0.0152778048397945,-0.0117027081461597,"Callaway-Sant'Anna SE",0.0120504677683761
"1541",-0.0175,-0.0171673977703057,-0.0248336610195682,-0.0244486107002334,"TWFE Clustered SE",0.00476047424071146
"1542",-0.0175,-0.0171673977703057,-0.0248336610195682,-0.0244486107002334,"TWFE Robust SE",0.00424274441018011
"1543",-0.0175,-0.0171673977703057,-0.0248336610195682,-0.0244486107002334,"TWFE (drops) Clustered SE",0.00559715742670308
"1544",-0.0175,-0.0171673977703057,-0.0248336610195682,-0.0244486107002334,"TWFE (drops) Robust SE",0.00642517649840956
"1545",-0.0175,-0.0171673977703057,-0.0248336610195682,-0.0244486107002334,"Callaway-Sant'Anna SE",0.0120558075827862
"1546",-0.0175,-0.022866631373487,-0.0258309590122137,-0.0372120746266457,"TWFE Clustered SE",0.00427740032799815
"1547",-0.0175,-0.022866631373487,-0.0258309590122137,-0.0372120746266457,"TWFE Robust SE",0.00424804490637962
"1548",-0.0175,-0.022866631373487,-0.0258309590122137,-0.0372120746266457,"TWFE (drops) Clustered SE",0.00701394367750811
"1549",-0.0175,-0.022866631373487,-0.0258309590122137,-0.0372120746266457,"TWFE (drops) Robust SE",0.00643984957243013
"1550",-0.0175,-0.022866631373487,-0.0258309590122137,-0.0372120746266457,"Callaway-Sant'Anna SE",0.0121506882063572
"1551",-0.0175,-0.013784959703814,-0.0129898849574694,-0.0426483271747372,"TWFE Clustered SE",0.00477867178080173
"1552",-0.0175,-0.013784959703814,-0.0129898849574694,-0.0426483271747372,"TWFE Robust SE",0.00424822145310103
"1553",-0.0175,-0.013784959703814,-0.0129898849574694,-0.0426483271747372,"TWFE (drops) Clustered SE",0.00688455247712998
"1554",-0.0175,-0.013784959703814,-0.0129898849574694,-0.0426483271747372,"TWFE (drops) Robust SE",0.0064330533252669
"1555",-0.0175,-0.013784959703814,-0.0129898849574694,-0.0426483271747372,"Callaway-Sant'Anna SE",0.0122529777883294
"1556",-0.0175,-0.0219985654621,-0.0208581477375429,0.00483282706179139,"TWFE Clustered SE",0.00486350444576094
"1557",-0.0175,-0.0219985654621,-0.0208581477375429,0.00483282706179139,"TWFE Robust SE",0.00423998684987646
"1558",-0.0175,-0.0219985654621,-0.0208581477375429,0.00483282706179139,"TWFE (drops) Clustered SE",0.00511823872221039
"1559",-0.0175,-0.0219985654621,-0.0208581477375429,0.00483282706179139,"TWFE (drops) Robust SE",0.00642831036891258
"1560",-0.0175,-0.0219985654621,-0.0208581477375429,0.00483282706179139,"Callaway-Sant'Anna SE",0.0118735621558141
"1561",-0.0175,-0.024757761183546,-0.0213636112473584,-0.0295336947133236,"TWFE Clustered SE",0.00419291611606504
"1562",-0.0175,-0.024757761183546,-0.0213636112473584,-0.0295336947133236,"TWFE Robust SE",0.004251187495258
"1563",-0.0175,-0.024757761183546,-0.0213636112473584,-0.0295336947133236,"TWFE (drops) Clustered SE",0.00467813384310816
"1564",-0.0175,-0.024757761183546,-0.0213636112473584,-0.0295336947133236,"TWFE (drops) Robust SE",0.00644548435527304
"1565",-0.0175,-0.024757761183546,-0.0213636112473584,-0.0295336947133236,"Callaway-Sant'Anna SE",0.0119964069350371
"1566",-0.0175,-0.0167011638408911,-0.0142659627196132,9.49082664837703e-05,"TWFE Clustered SE",0.00369589149987909
"1567",-0.0175,-0.0167011638408911,-0.0142659627196132,9.49082664837703e-05,"TWFE Robust SE",0.00423730792763712
"1568",-0.0175,-0.0167011638408911,-0.0142659627196132,9.49082664837703e-05,"TWFE (drops) Clustered SE",0.00606451235754307
"1569",-0.0175,-0.0167011638408911,-0.0142659627196132,9.49082664837703e-05,"TWFE (drops) Robust SE",0.00641649560166619
"1570",-0.0175,-0.0167011638408911,-0.0142659627196132,9.49082664837703e-05,"Callaway-Sant'Anna SE",0.0117307748517466
"1571",-0.0175,-0.0196051271323932,-0.024371888897271,-0.00334882648930018,"TWFE Clustered SE",0.00334494496419318
"1572",-0.0175,-0.0196051271323932,-0.024371888897271,-0.00334882648930018,"TWFE Robust SE",0.00423440852786758
"1573",-0.0175,-0.0196051271323932,-0.024371888897271,-0.00334882648930018,"TWFE (drops) Clustered SE",0.00524660426461735
"1574",-0.0175,-0.0196051271323932,-0.024371888897271,-0.00334882648930018,"TWFE (drops) Robust SE",0.00641341536661221
"1575",-0.0175,-0.0196051271323932,-0.024371888897271,-0.00334882648930018,"Callaway-Sant'Anna SE",0.0119639643648091
"1576",-0.0175,-0.0146856282074747,-0.0195892203079242,-0.026344085904045,"TWFE Clustered SE",0.00412084431484472
"1577",-0.0175,-0.0146856282074747,-0.0195892203079242,-0.026344085904045,"TWFE Robust SE",0.00423676388181007
"1578",-0.0175,-0.0146856282074747,-0.0195892203079242,-0.026344085904045,"TWFE (drops) Clustered SE",0.00666836408121851
"1579",-0.0175,-0.0146856282074747,-0.0195892203079242,-0.026344085904045,"TWFE (drops) Robust SE",0.00641144047913803
"1580",-0.0175,-0.0146856282074747,-0.0195892203079242,-0.026344085904045,"Callaway-Sant'Anna SE",0.0123119993761909
"1581",-0.0175,-0.0181153945555007,-0.0244823279408228,-0.00497629942589721,"TWFE Clustered SE",0.00386984328559051
"1582",-0.0175,-0.0181153945555007,-0.0244823279408228,-0.00497629942589721,"TWFE Robust SE",0.00424981389771434
"1583",-0.0175,-0.0181153945555007,-0.0244823279408228,-0.00497629942589721,"TWFE (drops) Clustered SE",0.00618923767444605
"1584",-0.0175,-0.0181153945555007,-0.0244823279408228,-0.00497629942589721,"TWFE (drops) Robust SE",0.00644137623259644
"1585",-0.0175,-0.0181153945555007,-0.0244823279408228,-0.00497629942589721,"Callaway-Sant'Anna SE",0.0118435259205957
"1586",-0.0175,-0.0179867310977989,-0.00963622794119153,-0.0201479175825987,"TWFE Clustered SE",0.00394529815190227
"1587",-0.0175,-0.0179867310977989,-0.00963622794119153,-0.0201479175825987,"TWFE Robust SE",0.00423767714413062
"1588",-0.0175,-0.0179867310977989,-0.00963622794119153,-0.0201479175825987,"TWFE (drops) Clustered SE",0.00456816758400753
"1589",-0.0175,-0.0179867310977989,-0.00963622794119153,-0.0201479175825987,"TWFE (drops) Robust SE",0.00645005037334714
"1590",-0.0175,-0.0179867310977989,-0.00963622794119153,-0.0201479175825987,"Callaway-Sant'Anna SE",0.0120804997154992
"1591",-0.0175,-0.0112711174887705,-0.0164093558226421,-0.00455759674695508,"TWFE Clustered SE",0.0032305479544996
"1592",-0.0175,-0.0112711174887705,-0.0164093558226421,-0.00455759674695508,"TWFE Robust SE",0.00423028417295289
"1593",-0.0175,-0.0112711174887705,-0.0164093558226421,-0.00455759674695508,"TWFE (drops) Clustered SE",0.00431767104953714
"1594",-0.0175,-0.0112711174887705,-0.0164093558226421,-0.00455759674695508,"TWFE (drops) Robust SE",0.0063971414840106
"1595",-0.0175,-0.0112711174887705,-0.0164093558226421,-0.00455759674695508,"Callaway-Sant'Anna SE",0.0119461963756963
"1596",-0.0175,-0.0292672465781065,-0.0290760069378851,-0.0338834287699854,"TWFE Clustered SE",0.00372397630253414
"1597",-0.0175,-0.0292672465781065,-0.0290760069378851,-0.0338834287699854,"TWFE Robust SE",0.00423545104450233
"1598",-0.0175,-0.0292672465781065,-0.0290760069378851,-0.0338834287699854,"TWFE (drops) Clustered SE",0.00578359876961474
"1599",-0.0175,-0.0292672465781065,-0.0290760069378851,-0.0338834287699854,"TWFE (drops) Robust SE",0.00643988569733059
"1600",-0.0175,-0.0292672465781065,-0.0290760069378851,-0.0338834287699854,"Callaway-Sant'Anna SE",0.0122483224260487
"1601",-0.0175,-0.0120431202473862,-0.0129532461659911,-0.00182283861382505,"TWFE Clustered SE",0.00430663516783224
"1602",-0.0175,-0.0120431202473862,-0.0129532461659911,-0.00182283861382505,"TWFE Robust SE",0.0042309486466512
"1603",-0.0175,-0.0120431202473862,-0.0129532461659911,-0.00182283861382505,"TWFE (drops) Clustered SE",0.00470598021617923
"1604",-0.0175,-0.0120431202473862,-0.0129532461659911,-0.00182283861382505,"TWFE (drops) Robust SE",0.00640345961113822
"1605",-0.0175,-0.0120431202473862,-0.0129532461659911,-0.00182283861382505,"Callaway-Sant'Anna SE",0.0118218731242956
"1606",-0.0175,-0.013295029342686,-0.0151155220542047,-0.0156493180784175,"TWFE Clustered SE",0.00385860369466675
"1607",-0.0175,-0.013295029342686,-0.0151155220542047,-0.0156493180784175,"TWFE Robust SE",0.00423921401975192
"1608",-0.0175,-0.013295029342686,-0.0151155220542047,-0.0156493180784175,"TWFE (drops) Clustered SE",0.00590228099463586
"1609",-0.0175,-0.013295029342686,-0.0151155220542047,-0.0156493180784175,"TWFE (drops) Robust SE",0.00642629206930075
"1610",-0.0175,-0.013295029342686,-0.0151155220542047,-0.0156493180784175,"Callaway-Sant'Anna SE",0.0119613875009158
"1611",-0.0175,-0.0174273483945555,-0.0076658543286731,-0.000683520150324426,"TWFE Clustered SE",0.0037490159994877
"1612",-0.0175,-0.0174273483945555,-0.0076658543286731,-0.000683520150324426,"TWFE Robust SE",0.00423722369961354
"1613",-0.0175,-0.0174273483945555,-0.0076658543286731,-0.000683520150324426,"TWFE (drops) Clustered SE",0.00655303582664026
"1614",-0.0175,-0.0174273483945555,-0.0076658543286731,-0.000683520150324426,"TWFE (drops) Robust SE",0.00642003210291734
"1615",-0.0175,-0.0174273483945555,-0.0076658543286731,-0.000683520150324426,"Callaway-Sant'Anna SE",0.0117860998399699
"1616",-0.0175,-0.0181713238154782,-0.0215002866430585,-0.0138949517845009,"TWFE Clustered SE",0.00250016042844537
"1617",-0.0175,-0.0181713238154782,-0.0215002866430585,-0.0138949517845009,"TWFE Robust SE",0.00424783283240813
"1618",-0.0175,-0.0181713238154782,-0.0215002866430585,-0.0138949517845009,"TWFE (drops) Clustered SE",0.0055048477845236
"1619",-0.0175,-0.0181713238154782,-0.0215002866430585,-0.0138949517845009,"TWFE (drops) Robust SE",0.00643380782751108
"1620",-0.0175,-0.0181713238154782,-0.0215002866430585,-0.0138949517845009,"Callaway-Sant'Anna SE",0.0119753427466996
"1621",-0.0175,-0.0161122103332227,-0.0129319584548153,0.00777533844139093,"TWFE Clustered SE",0.00340553094618244
"1622",-0.0175,-0.0161122103332227,-0.0129319584548153,0.00777533844139093,"TWFE Robust SE",0.00423583446780645
"1623",-0.0175,-0.0161122103332227,-0.0129319584548153,0.00777533844139093,"TWFE (drops) Clustered SE",0.00449221574815784
"1624",-0.0175,-0.0161122103332227,-0.0129319584548153,0.00777533844139093,"TWFE (drops) Robust SE",0.00642296119428144
"1625",-0.0175,-0.0161122103332227,-0.0129319584548153,0.00777533844139093,"Callaway-Sant'Anna SE",0.0120593553962537
"1626",-0.0175,-0.0136430272880292,-0.00943638753479014,-0.0192677393234207,"TWFE Clustered SE",0.00298892353040549
"1627",-0.0175,-0.0136430272880292,-0.00943638753479014,-0.0192677393234207,"TWFE Robust SE",0.00423864570600026
"1628",-0.0175,-0.0136430272880292,-0.00943638753479014,-0.0192677393234207,"TWFE (drops) Clustered SE",0.00569294861692531
"1629",-0.0175,-0.0136430272880292,-0.00943638753479014,-0.0192677393234207,"TWFE (drops) Robust SE",0.00641591754776099
"1630",-0.0175,-0.0136430272880292,-0.00943638753479014,-0.0192677393234207,"Callaway-Sant'Anna SE",0.012060355099141
"1631",-0.0175,-0.0258723304374534,-0.0329036709078867,-0.0057996507008979,"TWFE Clustered SE",0.00319427700586028
"1632",-0.0175,-0.0258723304374534,-0.0329036709078867,-0.0057996507008979,"TWFE Robust SE",0.00423246919145626
"1633",-0.0175,-0.0258723304374534,-0.0329036709078867,-0.0057996507008979,"TWFE (drops) Clustered SE",0.00593744769486775
"1634",-0.0175,-0.0258723304374534,-0.0329036709078867,-0.0057996507008979,"TWFE (drops) Robust SE",0.0064204289214329
"1635",-0.0175,-0.0258723304374534,-0.0329036709078867,-0.0057996507008979,"Callaway-Sant'Anna SE",0.0118640425576791
"1636",-0.0175,-0.0170696414807737,-0.013667986987969,-0.0151927334461234,"TWFE Clustered SE",0.00446872467339372
"1637",-0.0175,-0.0170696414807737,-0.013667986987969,-0.0151927334461234,"TWFE Robust SE",0.00423581020436906
"1638",-0.0175,-0.0170696414807737,-0.013667986987969,-0.0151927334461234,"TWFE (drops) Clustered SE",0.00651046651379502
"1639",-0.0175,-0.0170696414807737,-0.013667986987969,-0.0151927334461234,"TWFE (drops) Robust SE",0.00642617667033359
"1640",-0.0175,-0.0170696414807737,-0.013667986987969,-0.0151927334461234,"Callaway-Sant'Anna SE",0.0118364332747995
"1641",-0.0175,-0.026855309316035,-0.0256800727831341,-0.034741082948914,"TWFE Clustered SE",0.00367481563218895
"1642",-0.0175,-0.026855309316035,-0.0256800727831341,-0.034741082948914,"TWFE Robust SE",0.00424839103564353
"1643",-0.0175,-0.026855309316035,-0.0256800727831341,-0.034741082948914,"TWFE (drops) Clustered SE",0.006370639924921
"1644",-0.0175,-0.026855309316035,-0.0256800727831341,-0.034741082948914,"TWFE (drops) Robust SE",0.00645280936212368
"1645",-0.0175,-0.026855309316035,-0.0256800727831341,-0.034741082948914,"Callaway-Sant'Anna SE",0.0120991208812733
"1646",-0.0175,-0.0146008718286821,-0.0124678988266813,-0.022413457700862,"TWFE Clustered SE",0.00322909058516987
"1647",-0.0175,-0.0146008718286821,-0.0124678988266813,-0.022413457700862,"TWFE Robust SE",0.00424681018403681
"1648",-0.0175,-0.0146008718286821,-0.0124678988266813,-0.022413457700862,"TWFE (drops) Clustered SE",0.00711480090215711
"1649",-0.0175,-0.0146008718286821,-0.0124678988266813,-0.022413457700862,"TWFE (drops) Robust SE",0.0064494692904704
"1650",-0.0175,-0.0146008718286821,-0.0124678988266813,-0.022413457700862,"Callaway-Sant'Anna SE",0.0120768516893173
"1651",-0.0175,-0.0216568953685199,-0.0239287444260176,-0.0414804582889079,"TWFE Clustered SE",0.00398663271049548
"1652",-0.0175,-0.0216568953685199,-0.0239287444260176,-0.0414804582889079,"TWFE Robust SE",0.00424164187854456
"1653",-0.0175,-0.0216568953685199,-0.0239287444260176,-0.0414804582889079,"TWFE (drops) Clustered SE",0.0065813379858385
"1654",-0.0175,-0.0216568953685199,-0.0239287444260176,-0.0414804582889079,"TWFE (drops) Robust SE",0.0064353261014996
"1655",-0.0175,-0.0216568953685199,-0.0239287444260176,-0.0414804582889079,"Callaway-Sant'Anna SE",0.0122436393685887
"1656",-0.0175,-0.0215573641579277,-0.0220308832563244,-0.0152252370111458,"TWFE Clustered SE",0.00401428288810515
"1657",-0.0175,-0.0215573641579277,-0.0220308832563244,-0.0152252370111458,"TWFE Robust SE",0.00424150375289962
"1658",-0.0175,-0.0215573641579277,-0.0220308832563244,-0.0152252370111458,"TWFE (drops) Clustered SE",0.00597534879516961
"1659",-0.0175,-0.0215573641579277,-0.0220308832563244,-0.0152252370111458,"TWFE (drops) Robust SE",0.00644163275725702
"1660",-0.0175,-0.0215573641579277,-0.0220308832563244,-0.0152252370111458,"Callaway-Sant'Anna SE",0.0120001855512503
"1661",-0.0175,-0.0127957003040774,-0.0153131507778836,-0.00258270339976299,"TWFE Clustered SE",0.00435691468861333
"1662",-0.0175,-0.0127957003040774,-0.0153131507778836,-0.00258270339976299,"TWFE Robust SE",0.00423188418461707
"1663",-0.0175,-0.0127957003040774,-0.0153131507778836,-0.00258270339976299,"TWFE (drops) Clustered SE",0.00667682265956447
"1664",-0.0175,-0.0127957003040774,-0.0153131507778836,-0.00258270339976299,"TWFE (drops) Robust SE",0.00641228289697367
"1665",-0.0175,-0.0127957003040774,-0.0153131507778836,-0.00258270339976299,"Callaway-Sant'Anna SE",0.0119659543242901
"1666",-0.0175,-0.0210256565718722,-0.0284966789593483,-0.0296387350694458,"TWFE Clustered SE",0.00466059462210697
"1667",-0.0175,-0.0210256565718722,-0.0284966789593483,-0.0296387350694458,"TWFE Robust SE",0.00425262798269426
"1668",-0.0175,-0.0210256565718722,-0.0284966789593483,-0.0296387350694458,"TWFE (drops) Clustered SE",0.00690834170396021
"1669",-0.0175,-0.0210256565718722,-0.0284966789593483,-0.0296387350694458,"TWFE (drops) Robust SE",0.00644398220416091
"1670",-0.0175,-0.0210256565718722,-0.0284966789593483,-0.0296387350694458,"Callaway-Sant'Anna SE",0.0123292281415222
"1671",-0.0175,-0.0164707602049681,-0.0174294970676417,-0.0202045419228942,"TWFE Clustered SE",0.00493192816987941
"1672",-0.0175,-0.0164707602049681,-0.0174294970676417,-0.0202045419228942,"TWFE Robust SE",0.00423767343266304
"1673",-0.0175,-0.0164707602049681,-0.0174294970676417,-0.0202045419228942,"TWFE (drops) Clustered SE",0.00676705415153736
"1674",-0.0175,-0.0164707602049681,-0.0174294970676417,-0.0202045419228942,"TWFE (drops) Robust SE",0.00641934852000315
"1675",-0.0175,-0.0164707602049681,-0.0174294970676417,-0.0202045419228942,"Callaway-Sant'Anna SE",0.012154223762523
"1676",-0.0175,-0.0172210713326785,-0.0241969817136777,0.00215836640040408,"TWFE Clustered SE",0.00389592853163745
"1677",-0.0175,-0.0172210713326785,-0.0241969817136777,0.00215836640040408,"TWFE Robust SE",0.00425091828531404
"1678",-0.0175,-0.0172210713326785,-0.0241969817136777,0.00215836640040408,"TWFE (drops) Clustered SE",0.00623937729686293
"1679",-0.0175,-0.0172210713326785,-0.0241969817136777,0.00215836640040408,"TWFE (drops) Robust SE",0.00643570672837352
"1680",-0.0175,-0.0172210713326785,-0.0241969817136777,0.00215836640040408,"Callaway-Sant'Anna SE",0.01191632555772
