"","delta","TWFE","TWFE (drops)","Roth-Sant'Anna","Callaway-Sant'Anna","name","se"
"50",-0.025,-0.0181701469595581,-0.0052348134591718,0.0212989534102846,-0.0106497542883219,"TWFE Robust SE",0.00592459120732256
"51",-0.025,-0.0181701469595581,-0.0052348134591718,0.0212989534102846,-0.0106497542883219,"TWFE (drops) Clustered SE",0.00787291741921989
"52",-0.025,-0.0181701469595581,-0.0052348134591718,0.0212989534102846,-0.0106497542883219,"TWFE (drops) Robust SE",0.00907887868121085
"53",-0.025,-0.0181701469595581,-0.0052348134591718,0.0212989534102846,-0.0106497542883219,"Roth-Sant'Anna SE",0.00705736094817344
"54",-0.025,-0.0181701469595581,-0.0052348134591718,0.0212989534102846,-0.0106497542883219,"Callaway-Sant'Anna SE",0.0181192294133623
"55",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"TWFE Clustered SE",0.00511188486744766
"56",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"TWFE Robust SE",0.00592903762748963
"57",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"TWFE (drops) Clustered SE",0.00810064376182313
"58",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"TWFE (drops) Robust SE",0.00907881754366465
"59",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"Roth-Sant'Anna SE",0.00726661745172699
"60",-0.025,-0.0218687986874451,-0.0165442218884848,0.0226387254407948,-0.00460830719716941,"Callaway-Sant'Anna SE",0.0181401095341554
"61",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"TWFE Clustered SE",0.00495158014658488
"62",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"TWFE Robust SE",0.00592542692003346
"63",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"TWFE (drops) Clustered SE",0.0065751126349005
"64",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"TWFE (drops) Robust SE",0.0090691052443295
"65",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"Roth-Sant'Anna SE",0.00655418155020295
"66",-0.025,-0.0154271090305416,-0.00865424386910887,0.0334731487856825,-0.012307985799176,"Callaway-Sant'Anna SE",0.0181709945271022
"67",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"TWFE Clustered SE",0.00565621963683866
"68",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"TWFE Robust SE",0.00590598282701487
"69",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"TWFE (drops) Clustered SE",0.00770247982440568
"70",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"TWFE (drops) Robust SE",0.0090379671556047
"71",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"Roth-Sant'Anna SE",0.00671981749104426
"72",-0.025,-0.0116410200495156,0.000840382009857347,0.0379592724502954,-0.00798185478627503,"Callaway-Sant'Anna SE",0.018376126797587
"73",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"TWFE Clustered SE",0.00541610440658917
"74",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"TWFE Robust SE",0.00590963868505105
"75",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"TWFE (drops) Clustered SE",0.011277235141583
"76",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"TWFE (drops) Robust SE",0.00912127947544869
"77",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"Roth-Sant'Anna SE",0.00696497777736716
"78",-0.025,-0.0186965643754375,-0.00602805567073617,0.0140353194675476,0.0039807882236077,"Callaway-Sant'Anna SE",0.0177442075430414
"79",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"TWFE Clustered SE",0.0069865711118268
"80",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"TWFE Robust SE",0.00593016862729385
"81",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"TWFE (drops) Clustered SE",0.00666885505561132
"82",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"TWFE (drops) Robust SE",0.00908113623014798
"83",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"Roth-Sant'Anna SE",0.0065509988642754
"84",-0.025,-0.0350475118176993,-0.0450399042700568,0.00773294765310073,-0.0340561077655565,"Callaway-Sant'Anna SE",0.0177463169731311
"85",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"TWFE Clustered SE",0.00591889490670765
"86",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"TWFE Robust SE",0.00592579207672363
"87",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"TWFE (drops) Clustered SE",0.00871785899496558
"88",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"TWFE (drops) Robust SE",0.00905535609881486
"89",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"Roth-Sant'Anna SE",0.00656627392257854
"90",-0.025,-0.0316601382155114,-0.0247964271241042,0.0189829625249639,-0.0383422534305281,"Callaway-Sant'Anna SE",0.0179918158647954
"91",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"TWFE Clustered SE",0.00583428702514209
"92",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"TWFE Robust SE",0.00593872032906984
"93",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"TWFE (drops) Clustered SE",0.00868402475846631
"94",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"TWFE (drops) Robust SE",0.00907696553701447
"95",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"Roth-Sant'Anna SE",0.00678895464116142
"96",-0.025,-0.0185147453969417,-0.0184170516629054,0.0261496778977303,0.00252540321123421,"Callaway-Sant'Anna SE",0.0179130206917594
"97",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"TWFE Clustered SE",0.00688186163215337
"98",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"TWFE Robust SE",0.00593475198733953
"99",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"TWFE (drops) Clustered SE",0.00882498422640691
"100",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"TWFE (drops) Robust SE",0.0090801355021401
"101",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"Roth-Sant'Anna SE",0.00740232303121527
"102",-0.025,-0.0296742051937281,-0.0340935435087306,0.0203529785718496,-0.0333636195849936,"Callaway-Sant'Anna SE",0.0186508967163305
"103",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"TWFE Clustered SE",0.00563803334510032
"104",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"TWFE Robust SE",0.00592272207438156
"105",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"TWFE (drops) Clustered SE",0.00776783625925348
"106",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"TWFE (drops) Robust SE",0.00904771852758689
"107",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"Roth-Sant'Anna SE",0.00661831526137105
"108",-0.025,-0.0291714917196866,-0.0355526019934551,0.0195011073981447,-0.0346674924378758,"Callaway-Sant'Anna SE",0.0176665744644698
"109",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"TWFE Clustered SE",0.00504865815824981
"110",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"TWFE Robust SE",0.00591326547166333
"111",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"TWFE (drops) Clustered SE",0.0086718853013021
"112",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"TWFE (drops) Robust SE",0.0090821165763935
"113",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"Roth-Sant'Anna SE",0.00672339480333392
"114",-0.025,-0.0180321372156341,-0.00120845029356646,0.0332867569196365,-0.0169555299454595,"Callaway-Sant'Anna SE",0.0182297822240361
"115",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"TWFE Clustered SE",0.00568615204625527
"116",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"TWFE Robust SE",0.00591237710577262
"117",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"TWFE (drops) Clustered SE",0.00702643269001378
"118",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"TWFE (drops) Robust SE",0.00904839985140368
"119",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"Roth-Sant'Anna SE",0.00686462073573871
"120",-0.025,-0.025658387548967,-0.0227026746200451,0.0239214322945633,-0.00705250715727043,"Callaway-Sant'Anna SE",0.0179082903613566
"121",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"TWFE Clustered SE",0.00466669896096962
"122",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"TWFE Robust SE",0.00590919929601986
"123",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"TWFE (drops) Clustered SE",0.00812929518799343
"124",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"TWFE (drops) Robust SE",0.00903418882294469
"125",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"Roth-Sant'Anna SE",0.00694691702122996
"126",-0.025,-0.0115618645002106,-0.0022845358339773,0.028318545232835,0.000864603801137703,"Callaway-Sant'Anna SE",0.0178228300896812
"127",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"TWFE Clustered SE",0.00640625386409638
"128",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"TWFE Robust SE",0.00589599686031784
"129",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"TWFE (drops) Clustered SE",0.0108495289364892
"130",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"TWFE (drops) Robust SE",0.00900949463597415
"131",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"Roth-Sant'Anna SE",0.0070437090158249
"132",-0.025,-0.0281292414070728,-0.0235714380216953,0.0241965224925653,-0.0149936571944538,"Callaway-Sant'Anna SE",0.0174706969141701
"133",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"TWFE Clustered SE",0.00634709933833146
"134",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"TWFE Robust SE",0.00591893376451914
"135",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"TWFE (drops) Clustered SE",0.00894484976693871
"136",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"TWFE (drops) Robust SE",0.00904117461488285
"137",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"Roth-Sant'Anna SE",0.00690974323333305
"138",-0.025,-0.0184836876664434,-0.016542475306873,0.0278233936413117,-0.0139534646320135,"Callaway-Sant'Anna SE",0.0178141952290129
"139",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"TWFE Clustered SE",0.00578607745084697
"140",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"TWFE Robust SE",0.00593006307983581
"141",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"TWFE (drops) Clustered SE",0.00863160113382856
"142",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"TWFE (drops) Robust SE",0.00905739107634764
"143",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"Roth-Sant'Anna SE",0.0070539814114707
"144",-0.025,-0.0240511210971153,-0.0216636178447543,0.020850864912548,-0.0152305374925709,"Callaway-Sant'Anna SE",0.0180315183260834
"145",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"TWFE Clustered SE",0.00542066723437685
"146",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"TWFE Robust SE",0.00591577393206413
"147",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"TWFE (drops) Clustered SE",0.00690171151747306
"148",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"TWFE (drops) Robust SE",0.00907341650285189
"149",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"Roth-Sant'Anna SE",0.00686641380160635
"150",-0.025,-0.0305799589974651,-0.0263517256614565,0.0163535418201082,-0.0298786672564575,"Callaway-Sant'Anna SE",0.0180333961880829
"151",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"TWFE Clustered SE",0.00537129545948461
"152",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"TWFE Robust SE",0.00594377887401097
"153",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"TWFE (drops) Clustered SE",0.0101239792973233
"154",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"TWFE (drops) Robust SE",0.00905255608312283
"155",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"Roth-Sant'Anna SE",0.00681127903905129
"156",-0.025,-0.0162319419511961,-0.0282912054493525,0.0268328647765293,-0.0233669360123419,"Callaway-Sant'Anna SE",0.0180576153494722
"157",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"TWFE Clustered SE",0.005627448645368
"158",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"TWFE Robust SE",0.00592075231405985
"159",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"TWFE (drops) Clustered SE",0.00933242166816125
"160",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"TWFE (drops) Robust SE",0.00907197724037847
"161",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"Roth-Sant'Anna SE",0.0071918340514172
"162",-0.025,-0.0277893009202556,-0.0286340598454595,0.0153527602388645,0.0212813243244263,"Callaway-Sant'Anna SE",0.0175459340796145
"163",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"TWFE Clustered SE",0.00539955284533825
"164",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"TWFE Robust SE",0.00591913937811437
"165",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"TWFE (drops) Clustered SE",0.00912942493000124
"166",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"TWFE (drops) Robust SE",0.00904524188252916
"167",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"Roth-Sant'Anna SE",0.00741587454158861
"168",-0.025,-0.0280415697917123,-0.0269501763278253,0.016918066657104,-0.0471263200030141,"Callaway-Sant'Anna SE",0.0186322150187151
"169",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"TWFE Clustered SE",0.00518706619174629
"170",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"TWFE Robust SE",0.00590919991397331
"171",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"TWFE (drops) Clustered SE",0.00824219230329666
"172",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"TWFE (drops) Robust SE",0.00909684744323279
"173",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"Roth-Sant'Anna SE",0.00699703704581883
"174",-0.025,-0.0371932445894438,-0.0247231963089088,0.0142550238317285,-0.0125722217259879,"Callaway-Sant'Anna SE",0.0181021649124435
"175",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"TWFE Clustered SE",0.00528203955513548
"176",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"TWFE Robust SE",0.00592881048555954
"177",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"TWFE (drops) Clustered SE",0.00810406696086308
"178",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"TWFE (drops) Robust SE",0.0091024515794575
"179",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"Roth-Sant'Anna SE",0.00668280527040922
"180",-0.025,-0.022277249922149,-0.0205731797214024,0.0223585499414575,-0.0388874120253041,"Callaway-Sant'Anna SE",0.0183225596143183
"181",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"TWFE Clustered SE",0.00637234203163079
"182",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"TWFE Robust SE",0.00592466500665667
"183",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"TWFE (drops) Clustered SE",0.00751107220364112
"184",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"TWFE (drops) Robust SE",0.00905950171308563
"185",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"Roth-Sant'Anna SE",0.00665015429840817
"186",-0.025,-0.0114309114162263,-0.0127474487965558,0.0290929691554063,-0.0120888978377824,"Callaway-Sant'Anna SE",0.0180108205387118
"187",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"TWFE Clustered SE",0.00615306902872119
"188",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"TWFE Robust SE",0.00591703655213748
"189",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"TWFE (drops) Clustered SE",0.00986009260672192
"190",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"TWFE (drops) Robust SE",0.00903884999308999
"191",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"Roth-Sant'Anna SE",0.00687325251174702
"192",-0.025,-0.0216657215264468,-0.0267221689559273,0.023659211498622,-0.0228447888399156,"Callaway-Sant'Anna SE",0.0178520941600053
"193",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"TWFE Clustered SE",0.00610693411524499
"194",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"TWFE Robust SE",0.00589926104881593
"195",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"TWFE (drops) Clustered SE",0.00742741372173765
"196",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"TWFE (drops) Robust SE",0.00906729310547999
"197",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"Roth-Sant'Anna SE",0.00668168539457275
"198",-0.025,-0.038871693439411,-0.0307531829789549,0.00973648276606517,-0.0494777483847571,"Callaway-Sant'Anna SE",0.018087153767486
"199",-0.025,-0.0295571614390026,-0.0227233225160764,0.020799220363803,-0.0516874747594438,"TWFE Clustered SE",0.00448003984342779
