"","delta","TWFE","TWFE (drops)","Roth-Sant'Anna","Callaway-Sant'Anna","name","se"
"3075",-0.02,-0.0163324085297115,-0.0147329385634062,-0.0476138767304465,-0.00378850386902851,"TWFE (drops) Clustered SE",0.00524727931810198
"3076",-0.02,-0.0163324085297115,-0.0147329385634062,-0.0476138767304465,-0.00378850386902851,"TWFE (drops) Robust SE",0.00644535704625607
"3077",-0.02,-0.0163324085297115,-0.0147329385634062,-0.0476138767304465,-0.00378850386902851,"Roth-Sant'Anna SE",0.00560293940979555
"3078",-0.02,-0.0163324085297115,-0.0147329385634062,-0.0476138767304465,-0.00378850386902851,"Callaway-Sant'Anna SE",0.0120264909050654
"3079",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"TWFE Clustered SE",0.00450865876478712
"3080",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"TWFE Robust SE",0.00428724191124704
"3081",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"TWFE (drops) Clustered SE",0.00676217122167322
"3082",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"TWFE (drops) Robust SE",0.00646051516667589
"3083",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"Roth-Sant'Anna SE",0.00542164418128302
"3084",-0.02,-0.0175902623039805,-0.0214661005252291,-0.0522147751632437,0.0039169045103783,"Callaway-Sant'Anna SE",0.0119791618581455
"3085",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"TWFE Clustered SE",0.00436045944770079
"3086",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"TWFE Robust SE",0.00428720785577023
"3087",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"TWFE (drops) Clustered SE",0.00675229117466019
"3088",-0.02,-0.0259211422554666,-0.0310055379117315,-0.0627632889209688,-0.0281838357686756,"TWFE (drops) Robust SE",0.00646844109815967
